male.id, female.id, start.time, end.time, proximity
18, 148, 4.45378, 4.4704, 0
44, 103, 4.47557, 4.69154, 1
49, 142, 4.48256, 6.44865, 0
1, 137, 4.4837, 4.74319, 2
7, 114, 4.4849, 4.94576, 1
37, 132, 4.4938, 6.24528, 0
35, 147, 4.49578, 4.81577, 2
39, 109, 4.51847, 5.80127, 0
33, 131, 4.52746, 7.68078, 0
27, 107, 4.54075, 5.5829, 3
37, 124, 4.54662, 4.57697, 0
22, 123, 4.55243, 4.74637, 0
20, 143, 4.61211, 5.17078, 0
43, 137, 4.61511, 4.7581, 0
17, 144, 4.6186, 6.94231, 0
35, 115, 4.62841, 5.34029, 0
29, 104, 4.65736, 4.75887, 2
48, 139, 4.66255, 4.76557, 2
13, 140, 4.66716, 5.66677, 1
12, 133, 4.67154, 6.00729, 1
8, 110, 4.72205, 14.1219, 0
44, 140, 4.72636, 5.47713, 2
6, 108, 4.72942, 4.80916, 2
43, 110, 4.73398, 4.87369, 0
22, 137, 4.7672, 4.85644, 2
39, 133, 4.7816, 5.3724, 0
3, 114, 4.79707, 5.12919, 1
12, 140, 4.79961, 4.80249, 1
3, 130, 4.8144, 4.86772, 3
29, 134, 4.81723, 4.9835, 0
1, 103, 4.82099, 4.88188, 1
17, 138, 4.83869, 6.21783, 0
45, 137, 4.84223, 5.58585, 2
48, 132, 4.88054, 5.53025, 2
1, 137, 4.89443, 5.13049, 2
8, 103, 4.90093, 5.0104, 1
43, 110, 4.90503, 8.34334, 0
38, 150, 4.90706, 6.90658, 0
45, 130, 4.92291, 5.14136, 2
35, 126, 4.92435, 6.15376, 1
22, 108, 4.93755, 5.38509, 1
6, 147, 4.94764, 5.72416, 3
42, 138, 4.94961, 6.43363, 0
3, 123, 4.97517, 5.09042, 1
43, 133, 4.97895, 5.12863, 0
28, 114, 5.01535, 5.17965, 0
8, 119, 5.05831, 5.42988, 2
7, 103, 5.09086, 5.74843, 2
13, 134, 5.10692, 5.27738, 0
1, 114, 5.13186, 5.1463, 0
43, 104, 5.13313, 6.37267, 0
1, 123, 5.13975, 6.37162, 0
3, 107, 5.1519, 6.47336, 3
22, 144, 5.15464, 5.26988, 1
17, 137, 5.16146, 5.21818, 1
3, 146, 5.17999, 5.80089, 3
14, 109, 5.18466, 5.2656, 3
7, 133, 5.18797, 5.23554, 3
38, 111, 5.19806, 6.27319, 0
25, 124, 5.19859, 5.24102, 0
1, 146, 5.20458, 5.33462, 2
25, 136, 5.22843, 5.33974, 1
7, 114, 5.24302, 6.63507, 1
1, 140, 5.24939, 5.26839, 2
45, 134, 5.2569, 5.42809, 0
37, 124, 5.26959, 5.88783, 0
20, 109, 5.27454, 6.07068, 1
48, 139, 5.3034, 5.30598, 2
14, 137, 5.30512, 6.61315, 3
14, 142, 5.30742, 7.94859, 0
11, 103, 5.34094, 6.59986, 1
48, 101, 5.34774, 5.56263, 2
1, 130, 5.34888, 5.45636, 2
44, 150, 5.35204, 5.53293, 0
48, 124, 5.35269, 5.35344, 0
17, 104, 5.35605, 5.45279, 0
22, 111, 5.38781, 8.39073, 0
43, 103, 5.41195, 5.68391, 0
22, 138, 5.43125, 6.98294, 0
11, 140, 5.44121, 5.50345, 2
6, 134, 5.44795, 6.69152, 0
29, 133, 5.46224, 5.46481, 3
2, 114, 5.47265, 5.90308, 0
13, 133, 5.4782, 5.53728, 1
20, 148, 5.48729, 6.41809, 0
22, 144, 5.51117, 5.62789, 1
48, 139, 5.53041, 8.44724, 2
13, 110, 5.54238, 8.55911, 0
17, 119, 5.54808, 5.57112, 1
37, 136, 5.55085, 6.08458, 0
38, 143, 5.55808, 5.75876, 2
45, 134, 5.55891, 5.80196, 0
1, 133, 5.57411, 5.73544, 2
13, 134, 5.58555, 5.81649, 0
44, 107, 5.58583, 6.55914, 2
35, 143, 5.60264, 5.60653, 1
3, 119, 5.60431, 5.91054, 3
49, 126, 5.60953, 6.35271, 0
39, 137, 5.62777, 6.73234, 0
29, 123, 5.62938, 5.71032, 1
48, 101, 5.65356, 7.18599, 2
18, 150, 5.66181, 7.63457, 0
23, 147, 5.68091, 5.755, 2
35, 108, 5.70415, 7.63743, 1
13, 130, 5.72675, 6.14028, 1
11, 140, 5.73339, 6.00573, 2
38, 143, 5.78059, 5.95526, 2
7, 140, 5.78214, 6.39841, 3
45, 103, 5.78648, 6.10151, 1
12, 137, 5.8116, 6.03873, 1
29, 104, 5.81968, 5.86141, 2
