male.id, female.id, start.time, end.time, proximity
235, 607, 0.873788, 0.929359, 0
406, 686, 0.874553, 0.87457, 0
42, 700, 0.875848, 2.04382, 0
83, 687, 0.883198, 0.960669, 0
267, 976, 0.887364, 0.93054, 0
422, 963, 0.889095, 0.908733, 0
498, 702, 0.891158, 0.950093, 1
192, 616, 0.891671, 0.893866, 0
9, 1045, 0.892134, 1.37295, 0
78, 971, 0.8962, 4.57519, 0
272, 1060, 0.896667, 0.948572, 0
208, 654, 0.896799, 1.05536, 1
176, 662, 0.898992, 1.05378, 1
228, 787, 0.90182, 0.98503, 1
13, 732, 0.90347, 0.947027, 1
240, 645, 0.907596, 0.918589, 0
351, 857, 0.909912, 1.96468, 0
436, 614, 0.910153, 1.4734, 2
189, 908, 0.910908, 1.05793, 0
406, 872, 0.913462, 0.915508, 0
161, 610, 0.914317, 1.10095, 0
102, 745, 0.915899, 2.13561, 0
365, 980, 0.917443, 0.940212, 0
453, 970, 0.917714, 0.91924, 1
468, 834, 0.918385, 1.71885, 0
320, 849, 0.918496, 1.07241, 2
25, 970, 0.919586, 0.98697, 0
43, 865, 0.922069, 4.86423, 0
345, 724, 0.927265, 0.933044, 1
327, 750, 0.927441, 1.43294, 2
400, 695, 0.933034, 0.957493, 0
377, 1006, 0.93578, 0.944151, 1
441, 679, 0.938066, 1.0247, 0
451, 696, 0.940157, 4.33727, 0
142, 936, 0.940448, 1.68903, 0
